stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,geometry_point
4533,4533,Tomlinson Way & Tomlinson Square,,53.451884,-113.584966,1EDM,,0,,POINT (-113.584966 53.451884)
4434,4434,1314 Carter Crest Road,,53.464846,-113.582022,1EDM,,0,,POINT (-113.582022 53.464846)
E278,E278,Bonnie Doon Stop North,,53.519909,-113.455555,,,2,Q6033,POINT (-113.455555 53.519909)
92237,92237,Cavanagh Gate & 30 Avenue SW,,53.40884,-113.513683,1EDM,,0,,POINT (-113.513683 53.40884)
11399,11399,82 Street & 115 Avenue,,53.566108,-113.467206,1EDM,,0,,POINT (-113.467206 53.566108)
7029,7029,57 Street & 162 Avenue,,53.623318,-113.426515,1EDM,,0,,POINT (-113.426515 53.623318)
S4935,4935,Salisbury Wy & Rybury Ct,,53.5098,-113.3061,4SCT,,0,,POINT (-113.3061 53.5098)
4318,4318,Magrath Boulevard & MacTaggart Drive,,53.44375,-113.5571,1EDM,,0,,POINT (-113.5571 53.44375)
3904,3904,Mill Woods Transit Centre Bay D,,53.457329,-113.429165,1EDM,,0,,POINT (-113.429165 53.457329)
4174,4174,112 Street & 30 Avenue,,53.463172,-113.521244,1EDM,,0,,POINT (-113.521244 53.463172)
9465,9465,50 Street & Ivor Dent Park Road SW,,53.429035,-113.417661,1EDM,,0,,POINT (-113.417661 53.429035)
9604,9604,Carson Way & Chappelle Way SW,,53.401448,-113.583489,1EDM,,0,,POINT (-113.583489 53.401448)
9815,9815,Allan Drive & Windermere Boulevard SW,,53.431765,-113.58891,1EDM,,0,,POINT (-113.58891 53.431765)
L0194,0194,Sparrow Drive & 71 Avenue,,53.292169,-113.545433,9LT,,0,,POINT (-113.545433 53.292169)
6873,6873,121 Street & 153 Avenue,,53.616341,-113.527221,1EDM,,0,,POINT (-113.527221 53.616341)
2872,2872,109 Street & 74 Avenue,,53.510064,-113.512199,1EDM,,0,,POINT (-113.512199 53.510064)
3614,3614,18 Street & Silver Berry Road,,53.463511,-113.370254,1EDM,,0,,POINT (-113.370254 53.463511)
3516,3516,102 Street & 17 Avenue,,53.444627,-113.491711,1EDM,,0,,POINT (-113.491711 53.444627)
5862,5862,190 Street & 56 Avenue,,53.491089,-113.651207,1EDM,,0,,POINT (-113.651207 53.491089)
7744,7744,Howson Crescent & Hooke Road,,53.583553,-113.380404,1EDM,,0,,POINT (-113.380404 53.583553)
S8707,8707,Buckingham Dr & Lakeland Dr,,53.555485,-113.311893,4SCT,,0,,POINT (-113.311893 53.555485)
1440,1440,32 Street & Abbottsfield Road,,53.575153,-113.390635,1EDM,,0,,POINT (-113.390635 53.575153)
3748,3748,44 Street & 38 Avenue,,53.471477,-113.403085,1EDM,,0,,POINT (-113.403085 53.471477)
6488,6488,St Albert Trail & 134 Avenue,,53.59435,-113.569954,1EDM,,0,,POINT (-113.569954 53.59435)
S6048,6048,Oak St & Sherwood Dr,,53.524383,-113.309013,4SCT,,0,,POINT (-113.309013 53.524383)
7063,7063,58 Street & 137 Avenue,,53.599389,-113.429873,1EDM,,0,,POINT (-113.429873 53.599389)
2526,2526,86 Street & Argyll Road,,53.499859,-113.457739,1EDM,,0,,POINT (-113.457739 53.499859)
A0223,0223,SWC Ave & Flagstone Cres,,53.639753,-113.603339,2STA,,0,,POINT (-113.603339 53.639753)
9463,9463,Crabapple Crescent & Orchards Drive SW,,53.407392,-113.466135,1EDM,,0,,POINT (-113.466135 53.407392)
1619,1619,106 Street & Jasper Avenue,,53.541019,-113.504,1EDM,,0,,POINT (-113.504 53.541019)
1838,1838,129 Street & 118 Avenue,,53.570227,-113.544216,1EDM,,0,,POINT (-113.544216 53.570227)
7548,7548,59 Street & McLeod Road,,53.611293,-113.43158,1EDM,,0,,POINT (-113.43158 53.611293)
3352,3352,Mill Woods Road & 37 Avenue,,53.471153,-113.452255,1EDM,,0,,POINT (-113.452255 53.471153)
4509,4509,McLuhan Road & MacTaggart Drive,,53.437929,-113.56186,1EDM,,0,,POINT (-113.56186 53.437929)
S8115,8115,Jim Common Dr & Charlton Wy,,53.548343,-113.288928,4SCT,,0,,POINT (-113.288928 53.548343)
3199,3199,97 Street & 33 Avenue,,53.46554,-113.479688,1EDM,,0,,POINT (-113.479688 53.46554)
9187,9187,141 Street & Hays Ridge Boulevard SW,,53.412439,-113.565557,1EDM,,0,,POINT (-113.565557 53.412439)
5291,5291,145 Street & 87 Avenue,,53.518993,-113.57035,1EDM,,0,,POINT (-113.57035 53.518993)
E155,E155,,,53.547702,-113.498121,,,3,Q1859,POINT (-113.498121 53.547702)
4987,4987,Haddow Drive & Haliburton Road S,,53.454839,-113.598043,1EDM,,0,,POINT (-113.598043 53.454839)
77122,77122,Ozerna Road & 165A Avenue,,53.626227,-113.460555,1EDM,,0,,POINT (-113.460555 53.626227)
2309,2309,50 Street & Roper Road,,53.495619,-113.419373,1EDM,,0,,POINT (-113.419373 53.495619)
5086,5086,162 Street & 83 Avenue,,53.516802,-113.600933,1EDM,,0,,POINT (-113.600933 53.516802)
5158,5158,149 Street & 112 Avenue,,53.560838,-113.578004,1EDM,,0,,POINT (-113.578004 53.560838)
7090,7090,Fort Road & 132 Avenue,,53.592307,-113.430236,1EDM,,0,,POINT (-113.430236 53.592307)
5546,5546,142 Street & 123 Avenue,,53.576337,-113.565928,1EDM,,0,,POINT (-113.565928 53.576337)
22081,22081,97 Street & 63 Avenue,,53.499953,-113.479918,1EDM,,0,,POINT (-113.479918 53.499953)
88107,88107,199 Street & Woodbend Wynd,,53.465007,-113.664579,1EDM,,0,,POINT (-113.664579 53.465007)
9149,9149,70 Street & 19A Avenue SW,,53.416531,-113.451047,1EDM,,0,,POINT (-113.451047 53.416531)
6608,6608,St Albert Trail & 137 Avenue,,53.599252,-113.57323,1EDM,,0,,POINT (-113.57323 53.599252)
3384,3384,34 Street & 38 Avenue,,53.473056,-113.392288,1EDM,,0,,POINT (-113.392288 53.473056)
6295,6295,112 Street & 129 Avenue,,53.587506,-113.514136,1EDM,,0,,POINT (-113.514136 53.587506)
6535,6535,Dunvegan Road & 131B Avenue,,53.592034,-113.559689,1EDM,,0,,POINT (-113.559689 53.592034)
8744,8744,186 Street & 116 Avenue,,53.565743,-113.643684,1EDM,,0,,POINT (-113.643684 53.565743)
6218,6218,132A Street & 137 Avenue,,53.599332,-113.54974,1EDM,,0,,POINT (-113.54974 53.599332)
6167,6167,115 Street & 129 Avenue,,53.58765,-113.520318,1EDM,,0,,POINT (-113.520318 53.58765)
5930,5930,188 Street & Ormsby Road West S Ent,,53.496635,-113.650007,1EDM,,0,,POINT (-113.650007 53.496635)
8549,8549,204 Street & 48 Avenue,,53.484935,-113.674534,1EDM,,0,,POINT (-113.674534 53.484935)
4045,4045,Bulyea Road & Burton Road S,,53.474873,-113.571585,1EDM,,0,,POINT (-113.571585 53.474873)
1461,1461,96 Street & 118 Avenue,,53.570453,-113.490893,1EDM,,0,,POINT (-113.490893 53.570453)
S5126,5126,Main Blvd & Malvern Dr,,53.537595,-113.318374,4SCT,,0,,POINT (-113.318374 53.537595)
2607,2607,Davies Transit Centre Bay G,,53.499718,-113.443651,1EDM,,0,,POINT (-113.443651 53.499718)
A0351,0351,Forest Dr & Fernwood Cres,,53.635084,-113.598261,2STA,,0,,POINT (-113.598261 53.635084)
S8211,8211,Bethel Transit Terminal,,53.54294,-113.30711,4SCT,,0,,POINT (-113.30711 53.54294)
7529,7529,26 Street & 151 Avenue,,53.612805,-113.378167,1EDM,,0,,POINT (-113.378167 53.612805)
3276,3276,Jackson Road & 44 Avenue,,53.481746,-113.411023,1EDM,,0,,POINT (-113.411023 53.481746)
2833,2833,110 Street & 57 Avenue,,53.494135,-113.51554,1EDM,,0,,POINT (-113.51554 53.494135)
3482,3482,92 Street & 34 Avenue,,53.465473,-113.470741,1EDM,,0,,POINT (-113.470741 53.465473)
2749,2749,114 Street & 87 Avenue,,53.522997,-113.526634,1EDM,,0,,POINT (-113.526634 53.522997)
A0045,0045,Gainsborough Ave & Graham Ave,,53.617019,-113.632023,2STA,,0,,POINT (-113.632023 53.617019)
5743,5743,178 Street & 98A Avenue,,53.534866,-113.628342,1EDM,,0,,POINT (-113.628342 53.534866)
5819,5819,189 Street & 87 Avenue,,53.52142,-113.65019,1EDM,,0,,POINT (-113.65019 53.52142)
7102,7102,East Clareview Transit Centre Bay L,,53.601409,-113.41093,1EDM,,0,,POINT (-113.41093 53.601409)
S7024,7024,Craigavon Dr & Carmel Rd,,53.53792,-113.266999,4SCT,,0,,POINT (-113.266999 53.53792)
9372,9372,66 Street & Winspear Common SW,,53.414455,-113.441948,1EDM,,0,,POINT (-113.441948 53.414455)
2893,2893,107 Street & 82 Avenue,,53.518192,-113.506744,1EDM,,0,,POINT (-113.506744 53.518192)
1963,1963,109 Street & 108 Avenue,,53.55334,-113.50862,1EDM,,0,,POINT (-113.50862 53.55334)
6867,6867,134 Street & 165 Avenue,,53.626633,-113.55373,1EDM,,0,,POINT (-113.55373 53.626633)
8924,8924,217 Street & Rosenthal Link,,53.522659,-113.689711,1EDM,,0,,POINT (-113.689711 53.522659)
9564,9564,680 Allard Boulevard SW,,53.399584,-113.536492,1EDM,,0,,POINT (-113.536492 53.399584)
4932,4932,Magrath Road & Massey Way,,53.451229,-113.560015,1EDM,,0,,POINT (-113.560015 53.451229)
9760,9760,Alwood Bend & Allard Boulevard SW,,53.399088,-113.536788,1EDM,,0,,POINT (-113.536788 53.399088)
2751,2751,50 Street & 55 Avenue,,53.492277,-113.418023,1EDM,,0,,POINT (-113.418023 53.492277)
9276,9276,Chappelle Boulevard & Chapman Road SW,,53.406775,-113.573491,1EDM,,0,,POINT (-113.573491 53.406775)
7597,7597,92 Street & 135 Avenue,,53.596651,-113.482896,1EDM,,0,,POINT (-113.482896 53.596651)
6732,6732,White Oaks Square,,53.600546,-113.533715,1EDM,,0,,POINT (-113.533715 53.600546)
4557,4557,108 Street & 36A Avenue,,53.471083,-113.508391,1EDM,,0,,POINT (-113.508391 53.471083)
1778,1778,121 Street & Kingsway,,53.569616,-113.529513,1EDM,,0,,POINT (-113.529513 53.569616)
22722,22722,88 Street & 58 Avenue,,53.493995,-113.463743,1EDM,,0,,POINT (-113.463743 53.493995)
1044,1044,80 Street & 118 Avenue,,53.57033,-113.46337,1EDM,,0,,POINT (-113.46337 53.57033)
5253,5253,178 Street & 95 Avenue,,53.528546,-113.629152,1EDM,,0,,POINT (-113.629152 53.528546)
4062,4062,112A Street & 40 Avenue,,53.47566,-113.522336,1EDM,,0,,POINT (-113.522336 53.47566)
3002,3002,Lakewood 3002,,53.458582,-113.445411,1EDM,,0,,POINT (-113.445411 53.458582)
9833,9833,88 Street & 14 Avenue SW,,53.420433,-113.467176,1EDM,,0,,POINT (-113.467176 53.420433)
2933,2933,116 Street & 51 Avenue,,53.488393,-113.532173,1EDM,,0,,POINT (-113.532173 53.488393)
4368,4368,108 Street & 37 Avenue,,53.472305,-113.509692,1EDM,,0,,POINT (-113.509692 53.472305)
9455,9455,Watt Boulevard & Ellerslie Road SW,,53.424277,-113.436432,1EDM,,0,,POINT (-113.436432 53.424277)
E196,E196,105 Street LRT Access,,53.547934,-113.500413,,,2,Q1859,POINT (-113.500413 53.547934)
9609,9609,Chappelle Green & Chappelle Way SW,,53.402035,-113.587272,1EDM,,0,,POINT (-113.587272 53.402035)
3795,3795,50 Street & Mill Woods Road South,,53.446635,-113.419233,1EDM,,0,,POINT (-113.419233 53.446635)
5598,5598,144 Street & 112 Avenue,,53.560543,-113.570401,1EDM,,0,,POINT (-113.570401 53.560543)
F5005,5005,Southfort Drive and 84 Street SB,,53.684469,-113.230395,6FST,,0,,POINT (-113.230395 53.684469)
6705,6705,Albany Drive & 167 Avenue,,53.628633,-113.549756,1EDM,,0,,POINT (-113.549756 53.628633)
S6103,6103,Alder Av & Glenwood Dr,,53.516905,-113.289168,4SCT,,0,,POINT (-113.289168 53.516905)
4662,4662,119 Street & 10A Avenue,,53.440812,-113.540142,1EDM,,0,,POINT (-113.540142 53.440812)
6410,6410,138 Street & 167 Avenue,,53.628648,-113.558824,1EDM,,0,,POINT (-113.558824 53.628648)
5029,5029,163 Street & 88 Avenue,,53.523024,-113.602718,1EDM,,0,,POINT (-113.602718 53.523024)
E112,E112,107 Street & Jasper Avenue North,,53.54122,-113.50463,,,2,Q2805,POINT (-113.50463 53.54122)
2123,2123,83 Street & Argyll Road,,53.503807,-113.453447,1EDM,,0,,POINT (-113.453447 53.503807)
3225,3225,41 Street & 38 Avenue,,53.472542,-113.40027,1EDM,,0,,POINT (-113.40027 53.472542)
88109,88109,199 Street & 31 Avenue,,53.462796,-113.664589,1EDM,,0,,POINT (-113.664589 53.462796)
3521,3521,44 Street & Kulawy Gate,,53.473956,-113.406867,1EDM,,0,,POINT (-113.406867 53.473956)
5834,5834,180 Street & 69 Avenue,,53.502965,-113.634831,1EDM,,0,,POINT (-113.634831 53.502965)
1437,1437,105 Street & 120 Avenue,,53.573713,-113.501009,1EDM,,0,,POINT (-113.501009 53.573713)
F1024,1024,Woodbridge Link and Caragana Way EB,,53.677828,-113.257873,6FST,,0,,POINT (-113.257873 53.677828)
S8304,8304,Sherwood Drive & Cimmaron Way,,53.551195,-113.295547,4SCT,,0,,POINT (-113.295547 53.551195)
7439,7439,50 Street & 140 Avenue,,53.604086,-113.418429,1EDM,,0,,POINT (-113.418429 53.604086)
3744,3744,92 Street & 39 Avenue,,53.474039,-113.469557,1EDM,,0,,POINT (-113.469557 53.474039)
3646,3646,99 Street & Whitemud Drive E,,53.47995,-113.485657,1EDM,,0,,POINT (-113.485657 53.47995)
6623,6623,112 Street & 176 Avenue,,53.639697,-113.515903,1EDM,,0,,POINT (-113.515903 53.639697)
S7318,7318,Meadowview Dr & Aster Cr,,53.545355,-113.252999,4SCT,,0,,POINT (-113.252999 53.545355)
2796,2796,104 Street & 84 Avenue,,53.52031,-113.497424,1EDM,,0,,POINT (-113.497424 53.52031)
A0398,0398,Richardson Dr East,,53.604722,-113.644338,2STA,,0,,POINT (-113.644338 53.604722)
9115,9115,Summerside Link & Savaryn Drive SW,,53.414273,-113.476748,1EDM,,0,,POINT (-113.476748 53.414273)
5491,5491,163 Street & 95 Avenue,,53.531051,-113.60287,1EDM,,0,,POINT (-113.60287 53.531051)
5102,5102,Jasper Place Transit Centre Bay B,,53.540703,-113.591767,1EDM,,0,,POINT (-113.591767 53.540703)
7282,7282,64 Street & 162 Avenue,,53.622868,-113.437714,1EDM,,0,,POINT (-113.437714 53.622868)
4152,4152,Carter Crest Road E & Rabbit Hill Road,,53.465285,-113.571862,1EDM,,0,,POINT (-113.571862 53.465285)
6302,6302,Eaux Claires Transit Centre Bay B,,53.618022,-113.489903,1EDM,,0,,POINT (-113.489903 53.618022)
S1007,1007,Sherwood Dr & Festival Wy,,53.527619,-113.295876,4SCT,,0,,POINT (-113.295876 53.527619)
2057,2057,The Parkway & Oak Ridge Drive,,53.502485,-113.365687,1EDM,,0,,POINT (-113.365687 53.502485)
A0341,0341,Carnegie Dr & Corriveau Ave,,53.641936,-113.57598,2STA,,0,,POINT (-113.57598 53.641936)
7064,7064,94 Street & 179 Avenue,,53.641549,-113.486986,1EDM,,0,,POINT (-113.486986 53.641549)
A0593,0593,Forest Dr & Fraser Dr,,53.637777,-113.594968,2STA,,0,,POINT (-113.594968 53.637777)
9632,9632,172 Street & Washburn Drive SW,,53.428743,-113.618073,1EDM,,0,,POINT (-113.618073 53.428743)
2631,2631,109 Street & 62 Avenue,,53.498632,-113.512091,1EDM,,0,,POINT (-113.512091 53.498632)
5854,5854,178 Street & 74 Avenue,,53.505562,-113.630846,1EDM,,0,,POINT (-113.630846 53.505562)
4722,4722,Tomlinson Common & Tomlinson Way,,53.450327,-113.584825,1EDM,,0,,POINT (-113.584825 53.450327)
7549,7549,69 Street & 144 Avenue,,53.605245,-113.447581,1EDM,,0,,POINT (-113.447581 53.605245)
5659,5659,174 Street & 76 Avenue,,53.509084,-113.621914,1EDM,,0,,POINT (-113.621914 53.509084)
3197,3197,99 Street & 41 Avenue,,53.476751,-113.485986,1EDM,,0,,POINT (-113.485986 53.476751)
3905,3905,Mill Woods Transit Centre Bay E,,53.457312,-113.429522,1EDM,,0,,POINT (-113.429522 53.457312)
1983,1983,105 Street & 104 Avenue,,53.545845,-113.501214,1EDM,,0,,POINT (-113.501214 53.545845)
3574,3574,Woodvale Road W & 37A Avenue,,53.472377,-113.433643,1EDM,,0,,POINT (-113.433643 53.472377)
6420,6420,118 Street & 152 Avenue,,53.612588,-113.525013,1EDM,,0,,POINT (-113.525013 53.612588)
2426,2426,58 Street & 94B Avenue,,53.533874,-113.423178,1EDM,,0,,POINT (-113.423178 53.533874)
S8214,8214,Bethel Transit Terminal,,53.54291,-113.305693,4SCT,,0,,POINT (-113.305693 53.54291)
3420,3420,Kaasa Road & 38 Avenue,,53.472784,-113.397146,1EDM,,0,,POINT (-113.397146 53.472784)
4591,4591,Oeming Road & Oakes Gate,,53.466261,-113.572126,1EDM,,0,,POINT (-113.572126 53.466261)
99033,99033,Chappelle Green & Chappelle Boulevard SW,,53.406751,-113.582742,1EDM,,0,,POINT (-113.582742 53.406751)
S7532,7532,Stop at Sandstone Park,,53.565977,-113.251928,4SCT,,0,,POINT (-113.251928 53.565977)
1901,1901,132 Street & 114 Avenue,,53.563298,-113.55062,1EDM,,0,,POINT (-113.55062 53.563298)
8109,8109,Graham Gate & Guardian Road,,53.506784,-113.666162,1EDM,,0,,POINT (-113.666162 53.506784)
22990,22990,Strathearn Stop,,53.53169,-113.462462,1EDM,,0,Q6035,POINT (-113.462462 53.53169)
S8124,8124,Jim Common Dr & Cranford Dr,,53.545014,-113.287487,4SCT,,0,,POINT (-113.287487 53.545014)
8077,8077,Lewis Greens Drive & 93A Avenue,,53.529236,-113.676689,1EDM,,0,,POINT (-113.676689 53.529236)
9140,9140,70 Street & Summerside Grande Boulevard SW,,53.416817,-113.451288,1EDM,,0,,POINT (-113.451288 53.416817)
7778,7778,Victoria Trail & Clareview Road,,53.589804,-113.385645,1EDM,,0,,POINT (-113.385645 53.589804)
5084,5084,142 Street & 89 Avenue,,53.521523,-113.565599,1EDM,,0,,POINT (-113.565599 53.521523)
77131,77131,50 Street & 146 Avenue,,53.608277,-113.417374,1EDM,,0,,POINT (-113.417374 53.608277)
L0197,0197,43 Street & 77 Avenue,,53.297641,-113.53708,9LT,,0,,POINT (-113.53708 53.297641)
6207,6207,170 Street & 129 Avenue,,53.589376,-113.615329,1EDM,,0,,POINT (-113.615329 53.589376)
A0326,0326,Jensen Lakes Blvd & Jubilation Drive,,53.662452,-113.643276,2STA,,0,,POINT (-113.643276 53.662452)
9679,9679,Edwards Drive & 5 Avenue SW,,53.428492,-113.459275,1EDM,,0,,POINT (-113.459275 53.428492)
S8848,8848,Sherwood Dr & Palisades Av,,53.556327,-113.295265,4SCT,,0,,POINT (-113.295265 53.556327)
2752,2752,112 Street & 82 Avenue,,53.518574,-113.520587,1EDM,,0,,POINT (-113.520587 53.518574)
7841,7841,21 Street & 147 Avenue,,53.609942,-113.372616,1EDM,,0,,POINT (-113.372616 53.609942)
1177,1177,50 Street & 123 Avenue,,53.57799,-113.418506,1EDM,,0,,POINT (-113.418506 53.57799)
E38,E38,Southgate Transit Centre,,53.485746,-113.516153,,,2,Q5266,POINT (-113.516153 53.485746)
E238,E238,109 Street Northbound,,53.535733,-113.50798,,,2,Q3561,POINT (-113.50798 53.535733)
2832,2832,99 Street & 60 Avenue,,53.496228,-113.486052,1EDM,,0,,POINT (-113.486052 53.496228)
5638,5638,172 Street & 75 Avenue,,53.507393,-113.619445,1EDM,,0,,POINT (-113.619445 53.507393)
2920,2920,119 Street & 87 Avenue,,53.522896,-113.535716,1EDM,,0,,POINT (-113.535716 53.522896)
4439,4439,Terwillegar Drive & 40 Avenue,,53.476266,-113.576168,1EDM,,0,,POINT (-113.576168 53.476266)
7878,7878,19 Street & Fraser Way,,53.610189,-113.368216,1EDM,,0,,POINT (-113.368216 53.610189)
8599,8599,222 Street & Rosenthal Boulevard,,53.51644,-113.698755,1EDM,,0,,POINT (-113.698755 53.51644)
A0120,0120,North Ridge Dr & Normandeau Cres,,53.651313,-113.671734,2STA,,0,,POINT (-113.671734 53.651313)
4560,4560,Cheriton Crescent & Carter Crest Road,,53.463057,-113.577799,1EDM,,0,,POINT (-113.577799 53.463057)
1882,1882,124 Street & 110 Avenue,,53.557529,-113.535795,1EDM,,0,,POINT (-113.535795 53.557529)
3846,3846,24 Street & 20 Avenue,,53.450899,-113.376939,1EDM,,0,,POINT (-113.376939 53.450899)
5498,5498,142 Street & 121A Avenue,,53.573914,-113.565687,1EDM,,0,,POINT (-113.565687 53.573914)
4197,4197,122 Street & Royal Road,,53.481077,-113.541422,1EDM,,0,,POINT (-113.541422 53.481077)
3127,3127,Hewes Way & 23 Avenue,,53.454294,-113.424867,1EDM,,0,,POINT (-113.424867 53.454294)
3871,3871,Silver Berry Road & 28B Avenue,,53.459297,-113.377388,1EDM,,0,,POINT (-113.377388 53.459297)
4506,4506,Magrath Road & Massey Way,,53.451878,-113.559826,1EDM,,0,,POINT (-113.559826 53.451878)
2477,2477,79 Street & 101 Avenue,,53.540796,-113.449373,1EDM,,0,,POINT (-113.449373 53.540796)
5309,5309,145 Street & 123 Avenue,,53.57683,-113.572749,1EDM,,0,,POINT (-113.572749 53.57683)
7505,7505,54A Street & 162 Avenue,,53.623431,-113.418825,1EDM,,0,,POINT (-113.418825 53.623431)
9167,9167,James Mowatt Trail & Callaghan Drive SW,,53.414185,-113.522314,1EDM,,0,,POINT (-113.522314 53.414185)
3151,3151,Mill Woods Road E & 16A Avenue,,53.444622,-113.402356,1EDM,,0,,POINT (-113.402356 53.444622)
S6126,6126,Alder Av & Brentwood Blvd,,53.515826,-113.294223,4SCT,,0,,POINT (-113.294223 53.515826)
S7112,7112,Highcliff Rd & Highcliff Ct,,53.537014,-113.253543,4SCT,,0,,POINT (-113.253543 53.537014)
5132,5132,142 Street & 101A Avenue,,53.542155,-113.565854,1EDM,,0,,POINT (-113.565854 53.542155)
22349,22349,17 Street & Whitemud Drive,,53.485765,-113.368656,1EDM,,0,,POINT (-113.368656 53.485765)
A0346,0346,Campbell Road & Servus Place,,53.645531,-113.577573,2STA,,0,,POINT (-113.577573 53.645531)
A0048,0048,Kingswood Blvd & Kingsmeade Cres,,53.650399,-113.58654,2STA,,0,,POINT (-113.58654 53.650399)
3496,3496,47 Street & 38 Avenue,,53.469969,-113.413831,1EDM,,0,,POINT (-113.413831 53.469969)
1024,1024,102 Street & 111 Avenue,,53.558788,-113.497897,1EDM,,0,,POINT (-113.497897 53.558788)
A0795,0795,Giroux Rd & Lacombe Dr,,53.646257,-113.66168,2STA,,0,,POINT (-113.66168 53.646257)
7565,7565,55 Street & 144 Avenue,,53.607516,-113.425581,1EDM,,0,,POINT (-113.425581 53.607516)
7421,7421,90 Street & 134 Avenue,,53.595311,-113.479947,1EDM,,0,,POINT (-113.479947 53.595311)
9058,9058,66 Street & Ellerslie Road SW,,53.425473,-113.442487,1EDM,,0,,POINT (-113.442487 53.425473)
6010,6010,Castle Downs Transit Centre Bay J,,53.616512,-113.516744,1EDM,,0,,POINT (-113.516744 53.616512)
7923,7923,50 Street & 129 Avenue,,53.587247,-113.418115,1EDM,,0,,POINT (-113.418115 53.587247)
3033,3033,Knottwood Road W & 16 Avenue,,53.44532,-113.462546,1EDM,,0,,POINT (-113.462546 53.44532)
6261,6261,131 Street & 155 Avenue,,53.617887,-113.545672,1EDM,,0,,POINT (-113.545672 53.617887)
3149,3149,42 Street & Mill Woods Road S,,53.442698,-113.406752,1EDM,,0,,POINT (-113.406752 53.442698)
2091,2091,99 Street & 45 Avenue,,53.482884,-113.48629,1EDM,,0,,POINT (-113.48629 53.482884)
7770,7770,95 Street & 165 Avenue,,53.627283,-113.486913,1EDM,,0,,POINT (-113.486913 53.627283)
1094,1094,82 Street & 112 Avenue,,53.561148,-113.466253,1EDM,,0,,POINT (-113.466253 53.561148)
77060,77060,82 Street & Crystallina Nera Way,,53.642354,-113.466199,1EDM,,0,,POINT (-113.466199 53.642354)
7658,7658,30 Street & Kirkness Road,,53.610793,-113.386234,1EDM,,0,,POINT (-113.386234 53.610793)
3287,3287,Woodvale Road W & 38 Avenue,,53.474043,-113.433672,1EDM,,0,,POINT (-113.433672 53.474043)
1202,1202,Coliseum Transit Centre Bay B,,53.570749,-113.45934,1EDM,,0,,POINT (-113.45934 53.570749)
2542,2542,83 Street & 71 Avenue,,53.506482,-113.45535,1EDM,,0,,POINT (-113.45535 53.506482)
2347,2347,93 Street & 51 Avenue,,53.488033,-113.469702,1EDM,,0,,POINT (-113.469702 53.488033)
2627,2627,109 Street & 72 Avenue,,53.50811,-113.512191,1EDM,,0,,POINT (-113.512191 53.50811)
1493,1493,69 Street & 112 Avenue,,53.563533,-113.443049,1EDM,,0,,POINT (-113.443049 53.563533)
5044,5044,144 Street & 80 Avenue,,53.514684,-113.568601,1EDM,,0,,POINT (-113.568601 53.514684)
8135,8135,Guardian Road & Whitemud Drive,,53.511397,-113.677973,1EDM,,0,,POINT (-113.677973 53.511397)
9635,9635,Allan Drive & Windermere Boulevard SW,,53.43244,-113.589664,1EDM,,0,,POINT (-113.589664 53.43244)
S1038,1038,Georgian Wy,,53.536227,-113.282188,4SCT,,0,,POINT (-113.282188 53.536227)
8370,8370,206 Street & Hemingway Road,,53.488058,-113.676374,1EDM,,0,,POINT (-113.676374 53.488058)
